,season,date_code,weekending,region,Respiratory_Virus,year,month,Number_Positive
17728,2018-2019,2018-12-24,2018-12-29,Central,Adenovirus,2018,12,2
17729,2018-2019,2018-12-24,2018-12-29,Central,Coronavirus_229E,2018,12,3
17730,2018-2019,2018-12-24,2018-12-29,Central,Coronavirus_HKU1,2018,12,0
17731,2018-2019,2018-12-24,2018-12-29,Central,Coronavirus_NL63,2018,12,5
17732,2018-2019,2018-12-24,2018-12-29,Central,Coronavirus_OC43,2018,12,2
17733,2018-2019,2018-12-24,2018-12-29,Central,Coronavirus_UnknownType,2018,12,4
17734,2018-2019,2018-12-24,2018-12-29,Central,Enterovirus_Rhinovirus,2018,12,22
17735,2018-2019,2018-12-24,2018-12-29,Central,HMPV,2018,12,0
17736,2018-2019,2018-12-24,2018-12-29,Central,Influenza_A,2018,12,238
17737,2018-2019,2018-12-24,2018-12-29,Central,Influenza_B,2018,12,2
17738,2018-2019,2018-12-24,2018-12-29,Central,Parainfluenza_1,2018,12,0
17739,2018-2019,2018-12-24,2018-12-29,Central,Parainfluenza_2,2018,12,2
17740,2018-2019,2018-12-24,2018-12-29,Central,Parainfluenza_3,2018,12,2
17741,2018-2019,2018-12-24,2018-12-29,Central,Parainfluenza_4,2018,12,2
17742,2018-2019,2018-12-24,2018-12-29,Central,Parainfluenza_UnknownType,2018,12,0
17743,2018-2019,2018-12-24,2018-12-29,Central,RSV,2018,12,30
17744,2018-2019,2018-12-24,2018-12-29,Northern,Adenovirus,2018,12,0
17745,2018-2019,2018-12-24,2018-12-29,Northern,Coronavirus_229E,2018,12,0
17746,2018-2019,2018-12-24,2018-12-29,Northern,Coronavirus_HKU1,2018,12,0
17747,2018-2019,2018-12-24,2018-12-29,Northern,Coronavirus_NL63,2018,12,0
17748,2018-2019,2018-12-24,2018-12-29,Northern,Coronavirus_OC43,2018,12,0
17749,2018-2019,2018-12-24,2018-12-29,Northern,Coronavirus_UnknownType,2018,12,0
17750,2018-2019,2018-12-24,2018-12-29,Northern,Enterovirus_Rhinovirus,2018,12,5
17751,2018-2019,2018-12-24,2018-12-29,Northern,HMPV,2018,12,0
17752,2018-2019,2018-12-24,2018-12-29,Northern,Influenza_A,2018,12,57
17753,2018-2019,2018-12-24,2018-12-29,Northern,Influenza_B,2018,12,1
17754,2018-2019,2018-12-24,2018-12-29,Northern,Parainfluenza_1,2018,12,0
17755,2018-2019,2018-12-24,2018-12-29,Northern,Parainfluenza_2,2018,12,0
17756,2018-2019,2018-12-24,2018-12-29,Northern,Parainfluenza_3,2018,12,1
17757,2018-2019,2018-12-24,2018-12-29,Northern,Parainfluenza_4,2018,12,1
17758,2018-2019,2018-12-24,2018-12-29,Northern,Parainfluenza_UnknownType,2018,12,0
17759,2018-2019,2018-12-24,2018-12-29,Northern,RSV,2018,12,11
17760,2018-2019,2018-12-24,2018-12-29,Southern,Adenovirus,2018,12,25
17761,2018-2019,2018-12-24,2018-12-29,Southern,Coronavirus_229E,2018,12,0
17762,2018-2019,2018-12-24,2018-12-29,Southern,Coronavirus_HKU1,2018,12,14
17763,2018-2019,2018-12-24,2018-12-29,Southern,Coronavirus_NL63,2018,12,0
17764,2018-2019,2018-12-24,2018-12-29,Southern,Coronavirus_OC43,2018,12,0
17765,2018-2019,2018-12-24,2018-12-29,Southern,Coronavirus_UnknownType,2018,12,114
17766,2018-2019,2018-12-24,2018-12-29,Southern,Enterovirus_Rhinovirus,2018,12,247
17767,2018-2019,2018-12-24,2018-12-29,Southern,HMPV,2018,12,30
17768,2018-2019,2018-12-24,2018-12-29,Southern,Influenza_A,2018,12,277
17769,2018-2019,2018-12-24,2018-12-29,Southern,Influenza_B,2018,12,9
17770,2018-2019,2018-12-24,2018-12-29,Southern,Parainfluenza_1,2018,12,4
17771,2018-2019,2018-12-24,2018-12-29,Southern,Parainfluenza_2,2018,12,17
17772,2018-2019,2018-12-24,2018-12-29,Southern,Parainfluenza_3,2018,12,8
17773,2018-2019,2018-12-24,2018-12-29,Southern,Parainfluenza_4,2018,12,11
17774,2018-2019,2018-12-24,2018-12-29,Southern,Parainfluenza_UnknownType,2018,12,0
17775,2018-2019,2018-12-24,2018-12-29,Southern,RSV,2018,12,111
17776,2018-2019,2018-12-31,2019-01-05,Bay Area,Adenovirus,2018,12,2
17777,2018-2019,2018-12-31,2019-01-05,Bay Area,Coronavirus_229E,2018,12,0
17778,2018-2019,2018-12-31,2019-01-05,Bay Area,Coronavirus_HKU1,2018,12,0
17779,2018-2019,2018-12-31,2019-01-05,Bay Area,Coronavirus_NL63,2018,12,0
17780,2018-2019,2018-12-31,2019-01-05,Bay Area,Coronavirus_OC43,2018,12,0
17781,2018-2019,2018-12-31,2019-01-05,Bay Area,Coronavirus_UnknownType,2018,12,0
17782,2018-2019,2018-12-31,2019-01-05,Bay Area,Enterovirus_Rhinovirus,2018,12,32
17783,2018-2019,2018-12-31,2019-01-05,Bay Area,HMPV,2018,12,3
17784,2018-2019,2018-12-31,2019-01-05,Bay Area,Influenza_A,2018,12,258
17785,2018-2019,2018-12-31,2019-01-05,Bay Area,Influenza_B,2018,12,9
17786,2018-2019,2018-12-31,2019-01-05,Bay Area,Parainfluenza_1,2018,12,0
17787,2018-2019,2018-12-31,2019-01-05,Bay Area,Parainfluenza_2,2018,12,2
17788,2018-2019,2018-12-31,2019-01-05,Bay Area,Parainfluenza_3,2018,12,0
17789,2018-2019,2018-12-31,2019-01-05,Bay Area,Parainfluenza_4,2018,12,5
17790,2018-2019,2018-12-31,2019-01-05,Bay Area,Parainfluenza_UnknownType,2018,12,0
17791,2018-2019,2018-12-31,2019-01-05,Bay Area,RSV,2018,12,128
17792,2018-2019,2018-12-31,2019-01-05,Central,Adenovirus,2018,12,4
17793,2018-2019,2018-12-31,2019-01-05,Central,Coronavirus_229E,2018,12,0
17794,2018-2019,2018-12-31,2019-01-05,Central,Coronavirus_HKU1,2018,12,0
17795,2018-2019,2018-12-31,2019-01-05,Central,Coronavirus_NL63,2018,12,2
17796,2018-2019,2018-12-31,2019-01-05,Central,Coronavirus_OC43,2018,12,9
17797,2018-2019,2018-12-31,2019-01-05,Central,Coronavirus_UnknownType,2018,12,9
17798,2018-2019,2018-12-31,2019-01-05,Central,Enterovirus_Rhinovirus,2018,12,30
17799,2018-2019,2018-12-31,2019-01-05,Central,HMPV,2018,12,0
17800,2018-2019,2018-12-31,2019-01-05,Central,Influenza_A,2018,12,173
17801,2018-2019,2018-12-31,2019-01-05,Central,Influenza_B,2018,12,1
17802,2018-2019,2018-12-31,2019-01-05,Central,Parainfluenza_1,2018,12,0
17803,2018-2019,2018-12-31,2019-01-05,Central,Parainfluenza_2,2018,12,1
17804,2018-2019,2018-12-31,2019-01-05,Central,Parainfluenza_3,2018,12,6
17805,2018-2019,2018-12-31,2019-01-05,Central,Parainfluenza_4,2018,12,2
17806,2018-2019,2018-12-31,2019-01-05,Central,Parainfluenza_UnknownType,2018,12,0
17807,2018-2019,2018-12-31,2019-01-05,Central,RSV,2018,12,48
17808,2018-2019,2018-12-31,2019-01-05,Northern,Adenovirus,2018,12,3
17809,2018-2019,2018-12-31,2019-01-05,Northern,Coronavirus_229E,2018,12,0
17810,2018-2019,2018-12-31,2019-01-05,Northern,Coronavirus_HKU1,2018,12,0
17811,2018-2019,2018-12-31,2019-01-05,Northern,Coronavirus_NL63,2018,12,0
17812,2018-2019,2018-12-31,2019-01-05,Northern,Coronavirus_OC43,2018,12,0
17813,2018-2019,2018-12-31,2019-01-05,Northern,Coronavirus_UnknownType,2018,12,0
17814,2018-2019,2018-12-31,2019-01-05,Northern,Enterovirus_Rhinovirus,2018,12,14
17815,2018-2019,2018-12-31,2019-01-05,Northern,HMPV,2018,12,0
17816,2018-2019,2018-12-31,2019-01-05,Northern,Influenza_A,2018,12,63
17817,2018-2019,2018-12-31,2019-01-05,Northern,Influenza_B,2018,12,1
17818,2018-2019,2018-12-31,2019-01-05,Northern,Parainfluenza_1,2018,12,0
17819,2018-2019,2018-12-31,2019-01-05,Northern,Parainfluenza_2,2018,12,0
17820,2018-2019,2018-12-31,2019-01-05,Northern,Parainfluenza_3,2018,12,4
17821,2018-2019,2018-12-31,2019-01-05,Northern,Parainfluenza_4,2018,12,1
17822,2018-2019,2018-12-31,2019-01-05,Northern,Parainfluenza_UnknownType,2018,12,0
17823,2018-2019,2018-12-31,2019-01-05,Northern,RSV,2018,12,24
17824,2018-2019,2018-12-31,2019-01-05,Southern,Adenovirus,2018,12,20
17825,2018-2019,2018-12-31,2019-01-05,Southern,Coronavirus_229E,2018,12,0
17826,2018-2019,2018-12-31,2019-01-05,Southern,Coronavirus_HKU1,2018,12,17
17827,2018-2019,2018-12-31,2019-01-05,Southern,Coronavirus_NL63,2018,12,0
17828,2018-2019,2018-12-31,2019-01-05,Southern,Coronavirus_OC43,2018,12,0
17829,2018-2019,2018-12-31,2019-01-05,Southern,Coronavirus_UnknownType,2018,12,105
17830,2018-2019,2018-12-31,2019-01-05,Southern,Enterovirus_Rhinovirus,2018,12,266
17831,2018-2019,2018-12-31,2019-01-05,Southern,HMPV,2018,12,30
17832,2018-2019,2018-12-31,2019-01-05,Southern,Influenza_A,2018,12,198
17833,2018-2019,2018-12-31,2019-01-05,Southern,Influenza_B,2018,12,2
17834,2018-2019,2018-12-31,2019-01-05,Southern,Parainfluenza_1,2018,12,3
17835,2018-2019,2018-12-31,2019-01-05,Southern,Parainfluenza_2,2018,12,13
17836,2018-2019,2018-12-31,2019-01-05,Southern,Parainfluenza_3,2018,12,11
17837,2018-2019,2018-12-31,2019-01-05,Southern,Parainfluenza_4,2018,12,15
17838,2018-2019,2018-12-31,2019-01-05,Southern,Parainfluenza_UnknownType,2018,12,0
17839,2018-2019,2018-12-31,2019-01-05,Southern,RSV,2018,12,154
17840,2018-2019,2019-01-07,2019-01-12,Bay Area,Adenovirus,2019,1,3
17841,2018-2019,2019-01-07,2019-01-12,Bay Area,Coronavirus_229E,2019,1,0
17842,2018-2019,2019-01-07,2019-01-12,Bay Area,Coronavirus_HKU1,2019,1,0
17843,2018-2019,2019-01-07,2019-01-12,Bay Area,Coronavirus_NL63,2019,1,0
17844,2018-2019,2019-01-07,2019-01-12,Bay Area,Coronavirus_OC43,2019,1,0
17845,2018-2019,2019-01-07,2019-01-12,Bay Area,Coronavirus_UnknownType,2019,1,0
17846,2018-2019,2019-01-07,2019-01-12,Bay Area,Enterovirus_Rhinovirus,2019,1,33
17847,2018-2019,2019-01-07,2019-01-12,Bay Area,HMPV,2019,1,5
17848,2018-2019,2019-01-07,2019-01-12,Bay Area,Influenza_A,2019,1,369
17849,2018-2019,2019-01-07,2019-01-12,Bay Area,Influenza_B,2019,1,3
17850,2018-2019,2019-01-07,2019-01-12,Bay Area,Parainfluenza_1,2019,1,0
17851,2018-2019,2019-01-07,2019-01-12,Bay Area,Parainfluenza_2,2019,1,2
17852,2018-2019,2019-01-07,2019-01-12,Bay Area,Parainfluenza_3,2019,1,2
17853,2018-2019,2019-01-07,2019-01-12,Bay Area,Parainfluenza_4,2019,1,1
17854,2018-2019,2019-01-07,2019-01-12,Bay Area,Parainfluenza_UnknownType,2019,1,0
17855,2018-2019,2019-01-07,2019-01-12,Bay Area,RSV,2019,1,145
17856,2018-2019,2019-01-07,2019-01-12,Central,Adenovirus,2019,1,4
17857,2018-2019,2019-01-07,2019-01-12,Central,Coronavirus_229E,2019,1,2
17858,2018-2019,2019-01-07,2019-01-12,Central,Coronavirus_HKU1,2019,1,1
17859,2018-2019,2019-01-07,2019-01-12,Central,Coronavirus_NL63,2019,1,6
17860,2018-2019,2019-01-07,2019-01-12,Central,Coronavirus_OC43,2019,1,6
17861,2018-2019,2019-01-07,2019-01-12,Central,Coronavirus_UnknownType,2019,1,3
17862,2018-2019,2019-01-07,2019-01-12,Central,Enterovirus_Rhinovirus,2019,1,22
17863,2018-2019,2019-01-07,2019-01-12,Central,HMPV,2019,1,2
17864,2018-2019,2019-01-07,2019-01-12,Central,Influenza_A,2019,1,151
17865,2018-2019,2019-01-07,2019-01-12,Central,Influenza_B,2019,1,0
17866,2018-2019,2019-01-07,2019-01-12,Central,Parainfluenza_1,2019,1,0
17867,2018-2019,2019-01-07,2019-01-12,Central,Parainfluenza_2,2019,1,2
17868,2018-2019,2019-01-07,2019-01-12,Central,Parainfluenza_3,2019,1,4
17869,2018-2019,2019-01-07,2019-01-12,Central,Parainfluenza_4,2019,1,0
17870,2018-2019,2019-01-07,2019-01-12,Central,Parainfluenza_UnknownType,2019,1,0
17871,2018-2019,2019-01-07,2019-01-12,Central,RSV,2019,1,58
17872,2018-2019,2019-01-07,2019-01-12,Northern,Adenovirus,2019,1,2
17873,2018-2019,2019-01-07,2019-01-12,Northern,Coronavirus_229E,2019,1,0
17874,2018-2019,2019-01-07,2019-01-12,Northern,Coronavirus_HKU1,2019,1,0
17875,2018-2019,2019-01-07,2019-01-12,Northern,Coronavirus_NL63,2019,1,0
17876,2018-2019,2019-01-07,2019-01-12,Northern,Coronavirus_OC43,2019,1,0
17877,2018-2019,2019-01-07,2019-01-12,Northern,Coronavirus_UnknownType,2019,1,0
17878,2018-2019,2019-01-07,2019-01-12,Northern,Enterovirus_Rhinovirus,2019,1,10
17879,2018-2019,2019-01-07,2019-01-12,Northern,HMPV,2019,1,5
17880,2018-2019,2019-01-07,2019-01-12,Northern,Influenza_A,2019,1,80
17881,2018-2019,2019-01-07,2019-01-12,Northern,Influenza_B,2019,1,3
17882,2018-2019,2019-01-07,2019-01-12,Northern,Parainfluenza_1,2019,1,0
17883,2018-2019,2019-01-07,2019-01-12,Northern,Parainfluenza_2,2019,1,2
17884,2018-2019,2019-01-07,2019-01-12,Northern,Parainfluenza_3,2019,1,2
17885,2018-2019,2019-01-07,2019-01-12,Northern,Parainfluenza_4,2019,1,0
17886,2018-2019,2019-01-07,2019-01-12,Northern,Parainfluenza_UnknownType,2019,1,0
17887,2018-2019,2019-01-07,2019-01-12,Northern,RSV,2019,1,32
17888,2018-2019,2019-01-07,2019-01-12,Southern,Adenovirus,2019,1,28
17889,2018-2019,2019-01-07,2019-01-12,Southern,Coronavirus_229E,2019,1,0
17890,2018-2019,2019-01-07,2019-01-12,Southern,Coronavirus_HKU1,2019,1,14
17891,2018-2019,2019-01-07,2019-01-12,Southern,Coronavirus_NL63,2019,1,0
17892,2018-2019,2019-01-07,2019-01-12,Southern,Coronavirus_OC43,2019,1,0
17893,2018-2019,2019-01-07,2019-01-12,Southern,Coronavirus_UnknownType,2019,1,113
17894,2018-2019,2019-01-07,2019-01-12,Southern,Enterovirus_Rhinovirus,2019,1,233
17895,2018-2019,2019-01-07,2019-01-12,Southern,HMPV,2019,1,35
17896,2018-2019,2019-01-07,2019-01-12,Southern,Influenza_A,2019,1,289
17897,2018-2019,2019-01-07,2019-01-12,Southern,Influenza_B,2019,1,5
17898,2018-2019,2019-01-07,2019-01-12,Southern,Parainfluenza_1,2019,1,1
17899,2018-2019,2019-01-07,2019-01-12,Southern,Parainfluenza_2,2019,1,7
17900,2018-2019,2019-01-07,2019-01-12,Southern,Parainfluenza_3,2019,1,9
17901,2018-2019,2019-01-07,2019-01-12,Southern,Parainfluenza_4,2019,1,5
17902,2018-2019,2019-01-07,2019-01-12,Southern,Parainfluenza_UnknownType,2019,1,0
17903,2018-2019,2019-01-07,2019-01-12,Southern,RSV,2019,1,198
17904,2018-2019,2019-01-14,2019-01-19,Bay Area,Adenovirus,2019,1,9
17905,2018-2019,2019-01-14,2019-01-19,Bay Area,Coronavirus_229E,2019,1,0
17906,2018-2019,2019-01-14,2019-01-19,Bay Area,Coronavirus_HKU1,2019,1,0
17907,2018-2019,2019-01-14,2019-01-19,Bay Area,Coronavirus_NL63,2019,1,0
17908,2018-2019,2019-01-14,2019-01-19,Bay Area,Coronavirus_OC43,2019,1,0
17909,2018-2019,2019-01-14,2019-01-19,Bay Area,Coronavirus_UnknownType,2019,1,0
17910,2018-2019,2019-01-14,2019-01-19,Bay Area,Enterovirus_Rhinovirus,2019,1,25
17911,2018-2019,2019-01-14,2019-01-19,Bay Area,HMPV,2019,1,10
17912,2018-2019,2019-01-14,2019-01-19,Bay Area,Influenza_A,2019,1,378
17913,2018-2019,2019-01-14,2019-01-19,Bay Area,Influenza_B,2019,1,6
17914,2018-2019,2019-01-14,2019-01-19,Bay Area,Parainfluenza_1,2019,1,0
17915,2018-2019,2019-01-14,2019-01-19,Bay Area,Parainfluenza_2,2019,1,2
17916,2018-2019,2019-01-14,2019-01-19,Bay Area,Parainfluenza_3,2019,1,5
17917,2018-2019,2019-01-14,2019-01-19,Bay Area,Parainfluenza_4,2019,1,0
17918,2018-2019,2019-01-14,2019-01-19,Bay Area,Parainfluenza_UnknownType,2019,1,0
17919,2018-2019,2019-01-14,2019-01-19,Bay Area,RSV,2019,1,176
17920,2018-2019,2019-01-14,2019-01-19,Central,Adenovirus,2019,1,1
17921,2018-2019,2019-01-14,2019-01-19,Central,Coronavirus_229E,2019,1,1
17922,2018-2019,2019-01-14,2019-01-19,Central,Coronavirus_HKU1,2019,1,0
17923,2018-2019,2019-01-14,2019-01-19,Central,Coronavirus_NL63,2019,1,3
17924,2018-2019,2019-01-14,2019-01-19,Central,Coronavirus_OC43,2019,1,5
17925,2018-2019,2019-01-14,2019-01-19,Central,Coronavirus_UnknownType,2019,1,3
17926,2018-2019,2019-01-14,2019-01-19,Central,Enterovirus_Rhinovirus,2019,1,22
17927,2018-2019,2019-01-14,2019-01-19,Central,HMPV,2019,1,5
17928,2018-2019,2019-01-14,2019-01-19,Central,Influenza_A,2019,1,154
17929,2018-2019,2019-01-14,2019-01-19,Central,Influenza_B,2019,1,1
17930,2018-2019,2019-01-14,2019-01-19,Central,Parainfluenza_1,2019,1,0
17931,2018-2019,2019-01-14,2019-01-19,Central,Parainfluenza_2,2019,1,0
17932,2018-2019,2019-01-14,2019-01-19,Central,Parainfluenza_3,2019,1,3
17933,2018-2019,2019-01-14,2019-01-19,Central,Parainfluenza_4,2019,1,0
17934,2018-2019,2019-01-14,2019-01-19,Central,Parainfluenza_UnknownType,2019,1,0
17935,2018-2019,2019-01-14,2019-01-19,Central,RSV,2019,1,79
17936,2018-2019,2019-01-14,2019-01-19,Northern,Adenovirus,2019,1,3
17937,2018-2019,2019-01-14,2019-01-19,Northern,Coronavirus_229E,2019,1,0
17938,2018-2019,2019-01-14,2019-01-19,Northern,Coronavirus_HKU1,2019,1,0
17939,2018-2019,2019-01-14,2019-01-19,Northern,Coronavirus_NL63,2019,1,0
17940,2018-2019,2019-01-14,2019-01-19,Northern,Coronavirus_OC43,2019,1,0
17941,2018-2019,2019-01-14,2019-01-19,Northern,Coronavirus_UnknownType,2019,1,0
17942,2018-2019,2019-01-14,2019-01-19,Northern,Enterovirus_Rhinovirus,2019,1,10
17943,2018-2019,2019-01-14,2019-01-19,Northern,HMPV,2019,1,0
17944,2018-2019,2019-01-14,2019-01-19,Northern,Influenza_A,2019,1,102
17945,2018-2019,2019-01-14,2019-01-19,Northern,Influenza_B,2019,1,0
17946,2018-2019,2019-01-14,2019-01-19,Northern,Parainfluenza_1,2019,1,0
17947,2018-2019,2019-01-14,2019-01-19,Northern,Parainfluenza_2,2019,1,0
17948,2018-2019,2019-01-14,2019-01-19,Northern,Parainfluenza_3,2019,1,2
17949,2018-2019,2019-01-14,2019-01-19,Northern,Parainfluenza_4,2019,1,0
17950,2018-2019,2019-01-14,2019-01-19,Northern,Parainfluenza_UnknownType,2019,1,0
17951,2018-2019,2019-01-14,2019-01-19,Northern,RSV,2019,1,48
17952,2018-2019,2019-01-14,2019-01-19,Southern,Adenovirus,2019,1,25
17953,2018-2019,2019-01-14,2019-01-19,Southern,Coronavirus_229E,2019,1,0
17954,2018-2019,2019-01-14,2019-01-19,Southern,Coronavirus_HKU1,2019,1,13
17955,2018-2019,2019-01-14,2019-01-19,Southern,Coronavirus_NL63,2019,1,0
17956,2018-2019,2019-01-14,2019-01-19,Southern,Coronavirus_OC43,2019,1,0
17957,2018-2019,2019-01-14,2019-01-19,Southern,Coronavirus_UnknownType,2019,1,88
17958,2018-2019,2019-01-14,2019-01-19,Southern,Enterovirus_Rhinovirus,2019,1,211
17959,2018-2019,2019-01-14,2019-01-19,Southern,HMPV,2019,1,56
17960,2018-2019,2019-01-14,2019-01-19,Southern,Influenza_A,2019,1,289
17961,2018-2019,2019-01-14,2019-01-19,Southern,Influenza_B,2019,1,5
17962,2018-2019,2019-01-14,2019-01-19,Southern,Parainfluenza_1,2019,1,3
17963,2018-2019,2019-01-14,2019-01-19,Southern,Parainfluenza_2,2019,1,5
17964,2018-2019,2019-01-14,2019-01-19,Southern,Parainfluenza_3,2019,1,6
17965,2018-2019,2019-01-14,2019-01-19,Southern,Parainfluenza_4,2019,1,10
17966,2018-2019,2019-01-14,2019-01-19,Southern,Parainfluenza_UnknownType,2019,1,0
17967,2018-2019,2019-01-14,2019-01-19,Southern,RSV,2019,1,204
17968,2018-2019,2019-01-21,2019-01-26,Bay Area,Adenovirus,2019,1,2
17969,2018-2019,2019-01-21,2019-01-26,Bay Area,Coronavirus_229E,2019,1,0
17970,2018-2019,2019-01-21,2019-01-26,Bay Area,Coronavirus_HKU1,2019,1,0
17971,2018-2019,2019-01-21,2019-01-26,Bay Area,Coronavirus_NL63,2019,1,0
17972,2018-2019,2019-01-21,2019-01-26,Bay Area,Coronavirus_OC43,2019,1,0
17973,2018-2019,2019-01-21,2019-01-26,Bay Area,Coronavirus_UnknownType,2019,1,0
17974,2018-2019,2019-01-21,2019-01-26,Bay Area,Enterovirus_Rhinovirus,2019,1,11
17975,2018-2019,2019-01-21,2019-01-26,Bay Area,HMPV,2019,1,4
17976,2018-2019,2019-01-21,2019-01-26,Bay Area,Influenza_A,2019,1,338
17977,2018-2019,2019-01-21,2019-01-26,Bay Area,Influenza_B,2019,1,8
17978,2018-2019,2019-01-21,2019-01-26,Bay Area,Parainfluenza_1,2019,1,0
17979,2018-2019,2019-01-21,2019-01-26,Bay Area,Parainfluenza_2,2019,1,2
17980,2018-2019,2019-01-21,2019-01-26,Bay Area,Parainfluenza_3,2019,1,0
17981,2018-2019,2019-01-21,2019-01-26,Bay Area,Parainfluenza_4,2019,1,0
17982,2018-2019,2019-01-21,2019-01-26,Bay Area,Parainfluenza_UnknownType,2019,1,0
17983,2018-2019,2019-01-21,2019-01-26,Bay Area,RSV,2019,1,213
17984,2018-2019,2019-01-21,2019-01-26,Central,Adenovirus,2019,1,4
17985,2018-2019,2019-01-21,2019-01-26,Central,Coronavirus_229E,2019,1,1
17986,2018-2019,2019-01-21,2019-01-26,Central,Coronavirus_HKU1,2019,1,0
17987,2018-2019,2019-01-21,2019-01-26,Central,Coronavirus_NL63,2019,1,1
17988,2018-2019,2019-01-21,2019-01-26,Central,Coronavirus_OC43,2019,1,3
17989,2018-2019,2019-01-21,2019-01-26,Central,Coronavirus_UnknownType,2019,1,5
17990,2018-2019,2019-01-21,2019-01-26,Central,Enterovirus_Rhinovirus,2019,1,20
17991,2018-2019,2019-01-21,2019-01-26,Central,HMPV,2019,1,2
17992,2018-2019,2019-01-21,2019-01-26,Central,Influenza_A,2019,1,143
17993,2018-2019,2019-01-21,2019-01-26,Central,Influenza_B,2019,1,2
17994,2018-2019,2019-01-21,2019-01-26,Central,Parainfluenza_1,2019,1,0
17995,2018-2019,2019-01-21,2019-01-26,Central,Parainfluenza_2,2019,1,2
17996,2018-2019,2019-01-21,2019-01-26,Central,Parainfluenza_3,2019,1,4
17997,2018-2019,2019-01-21,2019-01-26,Central,Parainfluenza_4,2019,1,2
17998,2018-2019,2019-01-21,2019-01-26,Central,Parainfluenza_UnknownType,2019,1,0
17999,2018-2019,2019-01-21,2019-01-26,Central,RSV,2019,1,93
18000,2018-2019,2019-01-21,2019-01-26,Northern,Adenovirus,2019,1,1
18001,2018-2019,2019-01-21,2019-01-26,Northern,Coronavirus_229E,2019,1,0
18002,2018-2019,2019-01-21,2019-01-26,Northern,Coronavirus_HKU1,2019,1,0
18003,2018-2019,2019-01-21,2019-01-26,Northern,Coronavirus_NL63,2019,1,0
18004,2018-2019,2019-01-21,2019-01-26,Northern,Coronavirus_OC43,2019,1,0
18005,2018-2019,2019-01-21,2019-01-26,Northern,Coronavirus_UnknownType,2019,1,0
18006,2018-2019,2019-01-21,2019-01-26,Northern,Enterovirus_Rhinovirus,2019,1,0
18007,2018-2019,2019-01-21,2019-01-26,Northern,HMPV,2019,1,0
18008,2018-2019,2019-01-21,2019-01-26,Northern,Influenza_A,2019,1,94
18009,2018-2019,2019-01-21,2019-01-26,Northern,Influenza_B,2019,1,1
18010,2018-2019,2019-01-21,2019-01-26,Northern,Parainfluenza_1,2019,1,0
18011,2018-2019,2019-01-21,2019-01-26,Northern,Parainfluenza_2,2019,1,0
18012,2018-2019,2019-01-21,2019-01-26,Northern,Parainfluenza_3,2019,1,0
18013,2018-2019,2019-01-21,2019-01-26,Northern,Parainfluenza_4,2019,1,0
18014,2018-2019,2019-01-21,2019-01-26,Northern,Parainfluenza_UnknownType,2019,1,0
18015,2018-2019,2019-01-21,2019-01-26,Northern,RSV,2019,1,39
18016,2018-2019,2019-01-21,2019-01-26,Southern,Adenovirus,2019,1,19
18017,2018-2019,2019-01-21,2019-01-26,Southern,Coronavirus_229E,2019,1,0
18018,2018-2019,2019-01-21,2019-01-26,Southern,Coronavirus_HKU1,2019,1,8
18019,2018-2019,2019-01-21,2019-01-26,Southern,Coronavirus_NL63,2019,1,0
18020,2018-2019,2019-01-21,2019-01-26,Southern,Coronavirus_OC43,2019,1,0
18021,2018-2019,2019-01-21,2019-01-26,Southern,Coronavirus_UnknownType,2019,1,72
18022,2018-2019,2019-01-21,2019-01-26,Southern,Enterovirus_Rhinovirus,2019,1,197
18023,2018-2019,2019-01-21,2019-01-26,Southern,HMPV,2019,1,59
18024,2018-2019,2019-01-21,2019-01-26,Southern,Influenza_A,2019,1,261
18025,2018-2019,2019-01-21,2019-01-26,Southern,Influenza_B,2019,1,7
18026,2018-2019,2019-01-21,2019-01-26,Southern,Parainfluenza_1,2019,1,3
18027,2018-2019,2019-01-21,2019-01-26,Southern,Parainfluenza_2,2019,1,5
18028,2018-2019,2019-01-21,2019-01-26,Southern,Parainfluenza_3,2019,1,9
18029,2018-2019,2019-01-21,2019-01-26,Southern,Parainfluenza_4,2019,1,7
18030,2018-2019,2019-01-21,2019-01-26,Southern,Parainfluenza_UnknownType,2019,1,0
18031,2018-2019,2019-01-21,2019-01-26,Southern,RSV,2019,1,252
18032,2018-2019,2019-01-28,2019-02-02,Bay Area,Adenovirus,2019,1,2
18033,2018-2019,2019-01-28,2019-02-02,Bay Area,Coronavirus_229E,2019,1,0
