,date_code,region,Respiratory_Virus,Number_Positive
4814,2019-11,Central,Parainfluenza_UnknownType,0
4815,2019-11,Central,RSV,36
4816,2019-11,Northern,Adenovirus,5
4817,2019-11,Northern,Coronavirus_229E,0
4818,2019-11,Northern,Coronavirus_HKU1,0
4819,2019-11,Northern,Coronavirus_NL63,0
4820,2019-11,Northern,Coronavirus_OC43,0
4821,2019-11,Northern,Coronavirus_UnknownType,0
4822,2019-11,Northern,Enterovirus_Rhinovirus,35
4823,2019-11,Northern,HMPV,1
4824,2019-11,Northern,Influenza_A,53
4825,2019-11,Northern,Influenza_B,157
4826,2019-11,Northern,Parainfluenza_1,24
4827,2019-11,Northern,Parainfluenza_2,0
4828,2019-11,Northern,Parainfluenza_3,0
4829,2019-11,Northern,Parainfluenza_4,0
4830,2019-11,Northern,Parainfluenza_UnknownType,0
4831,2019-11,Northern,RSV,15
4832,2019-11,Southern,Adenovirus,101
4833,2019-11,Southern,Coronavirus_229E,0
4834,2019-11,Southern,Coronavirus_HKU1,0
4835,2019-11,Southern,Coronavirus_NL63,0
4836,2019-11,Southern,Coronavirus_OC43,0
4837,2019-11,Southern,Coronavirus_UnknownType,101
4838,2019-11,Southern,Enterovirus_Rhinovirus,852
4839,2019-11,Southern,HMPV,42
4840,2019-11,Southern,Influenza_A,93
4841,2019-11,Southern,Influenza_B,383
4842,2019-11,Southern,Parainfluenza_1,287
4843,2019-11,Southern,Parainfluenza_2,11
4844,2019-11,Southern,Parainfluenza_3,10
4845,2019-11,Southern,Parainfluenza_4,49
4846,2019-11,Southern,Parainfluenza_UnknownType,0
4847,2019-11,Southern,RSV,181
4848,2019-12,Bay Area,Adenovirus,40
4849,2019-12,Bay Area,Coronavirus_229E,0
4850,2019-12,Bay Area,Coronavirus_HKU1,3
4851,2019-12,Bay Area,Coronavirus_NL63,0
4852,2019-12,Bay Area,Coronavirus_OC43,0
4853,2019-12,Bay Area,Coronavirus_UnknownType,0
4854,2019-12,Bay Area,Enterovirus_Rhinovirus,226
4855,2019-12,Bay Area,HMPV,36
4856,2019-12,Bay Area,Influenza_A,881
4857,2019-12,Bay Area,Influenza_B,921
4858,2019-12,Bay Area,Parainfluenza_1,52
4859,2019-12,Bay Area,Parainfluenza_2,1
4860,2019-12,Bay Area,Parainfluenza_3,3
4861,2019-12,Bay Area,Parainfluenza_4,9
4862,2019-12,Bay Area,Parainfluenza_UnknownType,0
4863,2019-12,Bay Area,RSV,724
4864,2019-12,Central,Adenovirus,38
4865,2019-12,Central,Coronavirus_229E,0
4866,2019-12,Central,Coronavirus_HKU1,31
4867,2019-12,Central,Coronavirus_NL63,12
4868,2019-12,Central,Coronavirus_OC43,20
4869,2019-12,Central,Coronavirus_UnknownType,0
4870,2019-12,Central,Enterovirus_Rhinovirus,158
4871,2019-12,Central,HMPV,14
4872,2019-12,Central,Influenza_A,268
4873,2019-12,Central,Influenza_B,547
4874,2019-12,Central,Parainfluenza_1,39
4875,2019-12,Central,Parainfluenza_2,1
4876,2019-12,Central,Parainfluenza_3,3
4877,2019-12,Central,Parainfluenza_4,16
4878,2019-12,Central,Parainfluenza_UnknownType,0
4879,2019-12,Central,RSV,255
4880,2019-12,Northern,Adenovirus,7
4881,2019-12,Northern,Coronavirus_229E,0
4882,2019-12,Northern,Coronavirus_HKU1,0
4883,2019-12,Northern,Coronavirus_NL63,0
4884,2019-12,Northern,Coronavirus_OC43,0
4885,2019-12,Northern,Coronavirus_UnknownType,0
4886,2019-12,Northern,Enterovirus_Rhinovirus,63
4887,2019-12,Northern,HMPV,8
4888,2019-12,Northern,Influenza_A,180
4889,2019-12,Northern,Influenza_B,279
4890,2019-12,Northern,Parainfluenza_1,12
4891,2019-12,Northern,Parainfluenza_2,0
4892,2019-12,Northern,Parainfluenza_3,2
4893,2019-12,Northern,Parainfluenza_4,2
4894,2019-12,Northern,Parainfluenza_UnknownType,0
4895,2019-12,Northern,RSV,136
4896,2019-12,Southern,Adenovirus,142
4897,2019-12,Southern,Coronavirus_229E,0
4898,2019-12,Southern,Coronavirus_HKU1,0
4899,2019-12,Southern,Coronavirus_NL63,0
4900,2019-12,Southern,Coronavirus_OC43,0
4901,2019-12,Southern,Coronavirus_UnknownType,426
4902,2019-12,Southern,Enterovirus_Rhinovirus,1101
4903,2019-12,Southern,HMPV,116
4904,2019-12,Southern,Influenza_A,747
4905,2019-12,Southern,Influenza_B,1731
4906,2019-12,Southern,Parainfluenza_1,150
4907,2019-12,Southern,Parainfluenza_2,14
4908,2019-12,Southern,Parainfluenza_3,15
4909,2019-12,Southern,Parainfluenza_4,89
4910,2019-12,Southern,Parainfluenza_UnknownType,3
4911,2019-12,Southern,RSV,913
4912,2020-01,Bay Area,Adenovirus,44
4913,2020-01,Bay Area,Coronavirus_229E,0
4914,2020-01,Bay Area,Coronavirus_HKU1,15
4915,2020-01,Bay Area,Coronavirus_NL63,3
4916,2020-01,Bay Area,Coronavirus_OC43,5
4917,2020-01,Bay Area,Coronavirus_UnknownType,0
4918,2020-01,Bay Area,Enterovirus_Rhinovirus,170
4919,2020-01,Bay Area,HMPV,63
4920,2020-01,Bay Area,Influenza_A,2056
4921,2020-01,Bay Area,Influenza_B,1146
4922,2020-01,Bay Area,Parainfluenza_1,17
4923,2020-01,Bay Area,Parainfluenza_2,1
4924,2020-01,Bay Area,Parainfluenza_3,4
4925,2020-01,Bay Area,Parainfluenza_4,8
4926,2020-01,Bay Area,Parainfluenza_UnknownType,0
4927,2020-01,Bay Area,RSV,1028
4928,2020-01,Central,Adenovirus,34
4929,2020-01,Central,Coronavirus_229E,1
4930,2020-01,Central,Coronavirus_HKU1,21
4931,2020-01,Central,Coronavirus_NL63,13
4932,2020-01,Central,Coronavirus_OC43,14
4933,2020-01,Central,Coronavirus_UnknownType,0
4934,2020-01,Central,Enterovirus_Rhinovirus,109
4935,2020-01,Central,HMPV,32
4936,2020-01,Central,Influenza_A,641
4937,2020-01,Central,Influenza_B,709
4938,2020-01,Central,Parainfluenza_1,8
4939,2020-01,Central,Parainfluenza_2,0
4940,2020-01,Central,Parainfluenza_3,4
4941,2020-01,Central,Parainfluenza_4,12
4942,2020-01,Central,Parainfluenza_UnknownType,0
4943,2020-01,Central,RSV,366
4944,2020-01,Northern,Adenovirus,5
4945,2020-01,Northern,Coronavirus_229E,0
4946,2020-01,Northern,Coronavirus_HKU1,0
4947,2020-01,Northern,Coronavirus_NL63,0
4948,2020-01,Northern,Coronavirus_OC43,0
4949,2020-01,Northern,Coronavirus_UnknownType,0
4950,2020-01,Northern,Enterovirus_Rhinovirus,38
4951,2020-01,Northern,HMPV,11
4952,2020-01,Northern,Influenza_A,580
4953,2020-01,Northern,Influenza_B,309
4954,2020-01,Northern,Parainfluenza_1,3
4955,2020-01,Northern,Parainfluenza_2,0
4956,2020-01,Northern,Parainfluenza_3,0
4957,2020-01,Northern,Parainfluenza_4,1
4958,2020-01,Northern,Parainfluenza_UnknownType,0
4959,2020-01,Northern,RSV,265
4960,2020-01,Southern,Adenovirus,120
4961,2020-01,Southern,Coronavirus_229E,0
4962,2020-01,Southern,Coronavirus_HKU1,0
4963,2020-01,Southern,Coronavirus_NL63,0
4964,2020-01,Southern,Coronavirus_OC43,0
4965,2020-01,Southern,Coronavirus_UnknownType,406
4966,2020-01,Southern,Enterovirus_Rhinovirus,680
4967,2020-01,Southern,HMPV,169
4968,2020-01,Southern,Influenza_A,1691
4969,2020-01,Southern,Influenza_B,900
4970,2020-01,Southern,Parainfluenza_1,46
4971,2020-01,Southern,Parainfluenza_2,5
4972,2020-01,Southern,Parainfluenza_3,14
4973,2020-01,Southern,Parainfluenza_4,33
4974,2020-01,Southern,Parainfluenza_UnknownType,1
4975,2020-01,Southern,RSV,1121
4976,2020-02,Bay Area,Adenovirus,47
4977,2020-02,Bay Area,Coronavirus_229E,0
4978,2020-02,Bay Area,Coronavirus_HKU1,17
4979,2020-02,Bay Area,Coronavirus_NL63,13
4980,2020-02,Bay Area,Coronavirus_OC43,7
4981,2020-02,Bay Area,Coronavirus_UnknownType,0
4982,2020-02,Bay Area,Enterovirus_Rhinovirus,242
4983,2020-02,Bay Area,HMPV,98
4984,2020-02,Bay Area,Influenza_A,2037
4985,2020-02,Bay Area,Influenza_B,816
4986,2020-02,Bay Area,Parainfluenza_1,7
4987,2020-02,Bay Area,Parainfluenza_2,2
4988,2020-02,Bay Area,Parainfluenza_3,7
4989,2020-02,Bay Area,Parainfluenza_4,9
4990,2020-02,Bay Area,Parainfluenza_UnknownType,0
4991,2020-02,Bay Area,RSV,929
4992,2020-02,Central,Adenovirus,21
4993,2020-02,Central,Coronavirus_229E,0
4994,2020-02,Central,Coronavirus_HKU1,13
4995,2020-02,Central,Coronavirus_NL63,14
4996,2020-02,Central,Coronavirus_OC43,4
4997,2020-02,Central,Coronavirus_UnknownType,0
4998,2020-02,Central,Enterovirus_Rhinovirus,178
4999,2020-02,Central,HMPV,76
5000,2020-02,Central,Influenza_A,611
5001,2020-02,Central,Influenza_B,457
5002,2020-02,Central,Parainfluenza_1,6
5003,2020-02,Central,Parainfluenza_2,0
5004,2020-02,Central,Parainfluenza_3,3
5005,2020-02,Central,Parainfluenza_4,6
5006,2020-02,Central,Parainfluenza_UnknownType,0
5007,2020-02,Central,RSV,373
5008,2020-02,Northern,Adenovirus,10
5009,2020-02,Northern,Coronavirus_229E,0
5010,2020-02,Northern,Coronavirus_HKU1,0
5011,2020-02,Northern,Coronavirus_NL63,0
5012,2020-02,Northern,Coronavirus_OC43,0
5013,2020-02,Northern,Coronavirus_UnknownType,0
5014,2020-02,Northern,Enterovirus_Rhinovirus,40
5015,2020-02,Northern,HMPV,33
5016,2020-02,Northern,Influenza_A,690
5017,2020-02,Northern,Influenza_B,177
5018,2020-02,Northern,Parainfluenza_1,0
5019,2020-02,Northern,Parainfluenza_2,0
5020,2020-02,Northern,Parainfluenza_3,0
5021,2020-02,Northern,Parainfluenza_4,2
5022,2020-02,Northern,Parainfluenza_UnknownType,0
5023,2020-02,Northern,RSV,294
5024,2020-02,Southern,Adenovirus,94
5025,2020-02,Southern,Coronavirus_229E,0
5026,2020-02,Southern,Coronavirus_HKU1,0
5027,2020-02,Southern,Coronavirus_NL63,0
5028,2020-02,Southern,Coronavirus_OC43,0
5029,2020-02,Southern,Coronavirus_UnknownType,243
5030,2020-02,Southern,Enterovirus_Rhinovirus,867
5031,2020-02,Southern,HMPV,248
5032,2020-02,Southern,Influenza_A,1651
5033,2020-02,Southern,Influenza_B,354
5034,2020-02,Southern,Parainfluenza_1,7
5035,2020-02,Southern,Parainfluenza_2,1
5036,2020-02,Southern,Parainfluenza_3,7
5037,2020-02,Southern,Parainfluenza_4,22
5038,2020-02,Southern,Parainfluenza_UnknownType,0
5039,2020-02,Southern,RSV,993
5040,2020-03,Bay Area,Adenovirus,71
5041,2020-03,Bay Area,Coronavirus_229E,0
5042,2020-03,Bay Area,Coronavirus_HKU1,15
5043,2020-03,Bay Area,Coronavirus_NL63,8
5044,2020-03,Bay Area,Coronavirus_OC43,9
5045,2020-03,Bay Area,Coronavirus_UnknownType,0
5046,2020-03,Bay Area,Enterovirus_Rhinovirus,326
5047,2020-03,Bay Area,HMPV,165
5048,2020-03,Bay Area,Influenza_A,553
5049,2020-03,Bay Area,Influenza_B,229
5050,2020-03,Bay Area,Parainfluenza_1,3
5051,2020-03,Bay Area,Parainfluenza_2,3
5052,2020-03,Bay Area,Parainfluenza_3,13
5053,2020-03,Bay Area,Parainfluenza_4,17
5054,2020-03,Bay Area,Parainfluenza_UnknownType,0
5055,2020-03,Bay Area,RSV,286
5056,2020-03,Central,Adenovirus,38
5057,2020-03,Central,Coronavirus_229E,1
5058,2020-03,Central,Coronavirus_HKU1,6
5059,2020-03,Central,Coronavirus_NL63,10
5060,2020-03,Central,Coronavirus_OC43,9
5061,2020-03,Central,Coronavirus_UnknownType,0
5062,2020-03,Central,Enterovirus_Rhinovirus,156
5063,2020-03,Central,HMPV,83
5064,2020-03,Central,Influenza_A,214
5065,2020-03,Central,Influenza_B,95
5066,2020-03,Central,Parainfluenza_1,0
5067,2020-03,Central,Parainfluenza_2,0
5068,2020-03,Central,Parainfluenza_3,1
5069,2020-03,Central,Parainfluenza_4,5
5070,2020-03,Central,Parainfluenza_UnknownType,0
5071,2020-03,Central,RSV,155
5072,2020-03,Northern,Adenovirus,6
5073,2020-03,Northern,Coronavirus_229E,0
5074,2020-03,Northern,Coronavirus_HKU1,0
5075,2020-03,Northern,Coronavirus_NL63,0
5076,2020-03,Northern,Coronavirus_OC43,0
5077,2020-03,Northern,Coronavirus_UnknownType,0
5078,2020-03,Northern,Enterovirus_Rhinovirus,31
5079,2020-03,Northern,HMPV,22
5080,2020-03,Northern,Influenza_A,244
5081,2020-03,Northern,Influenza_B,54
5082,2020-03,Northern,Parainfluenza_1,1
5083,2020-03,Northern,Parainfluenza_2,0
5084,2020-03,Northern,Parainfluenza_3,1
5085,2020-03,Northern,Parainfluenza_4,0
5086,2020-03,Northern,Parainfluenza_UnknownType,0
5087,2020-03,Northern,RSV,84
5088,2020-03,Southern,Adenovirus,169
5089,2020-03,Southern,Coronavirus_229E,0
5090,2020-03,Southern,Coronavirus_HKU1,0
5091,2020-03,Southern,Coronavirus_NL63,0
5092,2020-03,Southern,Coronavirus_OC43,0
5093,2020-03,Southern,Coronavirus_UnknownType,150
5094,2020-03,Southern,Enterovirus_Rhinovirus,1043
5095,2020-03,Southern,HMPV,422
5096,2020-03,Southern,Influenza_A,479
5097,2020-03,Southern,Influenza_B,95
5098,2020-03,Southern,Parainfluenza_1,10
5099,2020-03,Southern,Parainfluenza_2,0
5100,2020-03,Southern,Parainfluenza_3,12
5101,2020-03,Southern,Parainfluenza_4,20
5102,2020-03,Southern,Parainfluenza_UnknownType,0
5103,2020-03,Southern,RSV,610
5104,2020-04,Bay Area,Adenovirus,16
5105,2020-04,Bay Area,Coronavirus_229E,0
5106,2020-04,Bay Area,Coronavirus_HKU1,1
5107,2020-04,Bay Area,Coronavirus_NL63,0
5108,2020-04,Bay Area,Coronavirus_OC43,1
5109,2020-04,Bay Area,Coronavirus_UnknownType,0
5110,2020-04,Bay Area,Enterovirus_Rhinovirus,49
5111,2020-04,Bay Area,HMPV,7
5112,2020-04,Bay Area,Influenza_A,2
5113,2020-04,Bay Area,Influenza_B,1
5114,2020-04,Bay Area,Parainfluenza_1,1
5115,2020-04,Bay Area,Parainfluenza_2,0
5116,2020-04,Bay Area,Parainfluenza_3,6
5117,2020-04,Bay Area,Parainfluenza_4,1
5118,2020-04,Bay Area,Parainfluenza_UnknownType,0
5119,2020-04,Bay Area,RSV,15
5120,2020-04,Central,Adenovirus,3
5121,2020-04,Central,Coronavirus_229E,1
5122,2020-04,Central,Coronavirus_HKU1,0
5123,2020-04,Central,Coronavirus_NL63,0
5124,2020-04,Central,Coronavirus_OC43,1
5125,2020-04,Central,Coronavirus_UnknownType,0
5126,2020-04,Central,Enterovirus_Rhinovirus,20
5127,2020-04,Central,HMPV,3
5128,2020-04,Central,Influenza_A,1
5129,2020-04,Central,Influenza_B,1
5130,2020-04,Central,Parainfluenza_1,0
5131,2020-04,Central,Parainfluenza_2,0
5132,2020-04,Central,Parainfluenza_3,0
5133,2020-04,Central,Parainfluenza_4,1
5134,2020-04,Central,Parainfluenza_UnknownType,0
5135,2020-04,Central,RSV,7
5136,2020-04,Northern,Adenovirus,0
5137,2020-04,Northern,Coronavirus_229E,0
5138,2020-04,Northern,Coronavirus_HKU1,0
5139,2020-04,Northern,Coronavirus_NL63,0
5140,2020-04,Northern,Coronavirus_OC43,0
5141,2020-04,Northern,Coronavirus_UnknownType,0
5142,2020-04,Northern,Enterovirus_Rhinovirus,3
5143,2020-04,Northern,HMPV,1
5144,2020-04,Northern,Influenza_A,0
5145,2020-04,Northern,Influenza_B,0
5146,2020-04,Northern,Parainfluenza_1,0
5147,2020-04,Northern,Parainfluenza_2,0
5148,2020-04,Northern,Parainfluenza_3,0
5149,2020-04,Northern,Parainfluenza_4,0
5150,2020-04,Northern,Parainfluenza_UnknownType,0
5151,2020-04,Northern,RSV,0
5152,2020-04,Southern,Adenovirus,36
5153,2020-04,Southern,Coronavirus_229E,0
5154,2020-04,Southern,Coronavirus_HKU1,0
5155,2020-04,Southern,Coronavirus_NL63,0
5156,2020-04,Southern,Coronavirus_OC43,0
5157,2020-04,Southern,Coronavirus_UnknownType,6
5158,2020-04,Southern,Enterovirus_Rhinovirus,98
5159,2020-04,Southern,HMPV,23
5160,2020-04,Southern,Influenza_A,1
5161,2020-04,Southern,Influenza_B,4
5162,2020-04,Southern,Parainfluenza_1,0
5163,2020-04,Southern,Parainfluenza_2,0
5164,2020-04,Southern,Parainfluenza_3,1
5165,2020-04,Southern,Parainfluenza_4,2
5166,2020-04,Southern,Parainfluenza_UnknownType,0
5167,2020-04,Southern,RSV,18
5168,2020-05,Bay Area,Adenovirus,7
5169,2020-05,Bay Area,Coronavirus_229E,0
5170,2020-05,Bay Area,Coronavirus_HKU1,1
5171,2020-05,Bay Area,Coronavirus_NL63,0
5172,2020-05,Bay Area,Coronavirus_OC43,0
5173,2020-05,Bay Area,Coronavirus_UnknownType,0
5174,2020-05,Bay Area,Enterovirus_Rhinovirus,21
5175,2020-05,Bay Area,HMPV,1
5176,2020-05,Bay Area,Influenza_A,0
5177,2020-05,Bay Area,Influenza_B,0
5178,2020-05,Bay Area,Parainfluenza_1,2
5179,2020-05,Bay Area,Parainfluenza_2,0
5180,2020-05,Bay Area,Parainfluenza_3,0
5181,2020-05,Bay Area,Parainfluenza_4,0
5182,2020-05,Bay Area,Parainfluenza_UnknownType,0
5183,2020-05,Bay Area,RSV,0
5184,2020-05,Central,Adenovirus,7
5185,2020-05,Central,Coronavirus_229E,0
5186,2020-05,Central,Coronavirus_HKU1,0
5187,2020-05,Central,Coronavirus_NL63,0
5188,2020-05,Central,Coronavirus_OC43,0
5189,2020-05,Central,Coronavirus_UnknownType,0
5190,2020-05,Central,Enterovirus_Rhinovirus,8
5191,2020-05,Central,HMPV,0
5192,2020-05,Central,Influenza_A,0
5193,2020-05,Central,Influenza_B,0
5194,2020-05,Central,Parainfluenza_1,0
5195,2020-05,Central,Parainfluenza_2,2
5196,2020-05,Central,Parainfluenza_3,0
5197,2020-05,Central,Parainfluenza_4,1
5198,2020-05,Central,Parainfluenza_UnknownType,0
5199,2020-05,Central,RSV,1
5200,2020-05,Northern,Adenovirus,1
5201,2020-05,Northern,Coronavirus_229E,0
5202,2020-05,Northern,Coronavirus_HKU1,0
5203,2020-05,Northern,Coronavirus_NL63,0
5204,2020-05,Northern,Coronavirus_OC43,0
5205,2020-05,Northern,Coronavirus_UnknownType,0
5206,2020-05,Northern,Enterovirus_Rhinovirus,2
5207,2020-05,Northern,HMPV,0
5208,2020-05,Northern,Influenza_A,1
5209,2020-05,Northern,Influenza_B,0
5210,2020-05,Northern,Parainfluenza_1,0
5211,2020-05,Northern,Parainfluenza_2,0
5212,2020-05,Northern,Parainfluenza_3,0
5213,2020-05,Northern,Parainfluenza_4,0
5214,2020-05,Northern,Parainfluenza_UnknownType,0
5215,2020-05,Northern,RSV,2
5216,2020-05,Southern,Adenovirus,14
5217,2020-05,Southern,Coronavirus_229E,0
5218,2020-05,Southern,Coronavirus_HKU1,0
5219,2020-05,Southern,Coronavirus_NL63,0
5220,2020-05,Southern,Coronavirus_OC43,0
5221,2020-05,Southern,Coronavirus_UnknownType,2
5222,2020-05,Southern,Enterovirus_Rhinovirus,27
5223,2020-05,Southern,HMPV,1
5224,2020-05,Southern,Influenza_A,1
5225,2020-05,Southern,Influenza_B,2
5226,2020-05,Southern,Parainfluenza_1,0
5227,2020-05,Southern,Parainfluenza_2,0
5228,2020-05,Southern,Parainfluenza_3,0
5229,2020-05,Southern,Parainfluenza_4,0
5230,2020-05,Southern,Parainfluenza_UnknownType,0
5231,2020-05,Southern,RSV,0
5232,2020-06,Bay Area,Adenovirus,7
5233,2020-06,Bay Area,Coronavirus_229E,0
5234,2020-06,Bay Area,Coronavirus_HKU1,0
5235,2020-06,Bay Area,Coronavirus_NL63,0
5236,2020-06,Bay Area,Coronavirus_OC43,0
5237,2020-06,Bay Area,Coronavirus_UnknownType,0
5238,2020-06,Bay Area,Enterovirus_Rhinovirus,12
5239,2020-06,Bay Area,HMPV,0
5240,2020-06,Bay Area,Influenza_A,0
5241,2020-06,Bay Area,Influenza_B,0
5242,2020-06,Bay Area,Parainfluenza_1,0
5243,2020-06,Bay Area,Parainfluenza_2,1
5244,2020-06,Bay Area,Parainfluenza_3,0
5245,2020-06,Bay Area,Parainfluenza_4,0
5246,2020-06,Bay Area,Parainfluenza_UnknownType,0
5247,2020-06,Bay Area,RSV,1
5248,2020-06,Central,Adenovirus,3
5249,2020-06,Central,Coronavirus_229E,0
5250,2020-06,Central,Coronavirus_HKU1,0
5251,2020-06,Central,Coronavirus_NL63,1
5252,2020-06,Central,Coronavirus_OC43,0
5253,2020-06,Central,Coronavirus_UnknownType,0
5254,2020-06,Central,Enterovirus_Rhinovirus,8
5255,2020-06,Central,HMPV,0
5256,2020-06,Central,Influenza_A,0
5257,2020-06,Central,Influenza_B,0
5258,2020-06,Central,Parainfluenza_1,0
5259,2020-06,Central,Parainfluenza_2,1
5260,2020-06,Central,Parainfluenza_3,0
5261,2020-06,Central,Parainfluenza_4,0
5262,2020-06,Central,Parainfluenza_UnknownType,0
5263,2020-06,Central,RSV,0
5264,2020-06,Northern,Adenovirus,0
5265,2020-06,Northern,Coronavirus_229E,0
5266,2020-06,Northern,Coronavirus_HKU1,0
5267,2020-06,Northern,Coronavirus_NL63,0
5268,2020-06,Northern,Coronavirus_OC43,0
5269,2020-06,Northern,Coronavirus_UnknownType,0
5270,2020-06,Northern,Enterovirus_Rhinovirus,1
5271,2020-06,Northern,HMPV,0
5272,2020-06,Northern,Influenza_A,0
5273,2020-06,Northern,Influenza_B,0
5274,2020-06,Northern,Parainfluenza_1,0
5275,2020-06,Northern,Parainfluenza_2,0
5276,2020-06,Northern,Parainfluenza_3,0
5277,2020-06,Northern,Parainfluenza_4,0
5278,2020-06,Northern,Parainfluenza_UnknownType,0
5279,2020-06,Northern,RSV,0
5280,2020-06,Southern,Adenovirus,6
5281,2020-06,Southern,Coronavirus_229E,0
5282,2020-06,Southern,Coronavirus_HKU1,0
5283,2020-06,Southern,Coronavirus_NL63,0
5284,2020-06,Southern,Coronavirus_OC43,0
5285,2020-06,Southern,Coronavirus_UnknownType,5
5286,2020-06,Southern,Enterovirus_Rhinovirus,22
5287,2020-06,Southern,HMPV,0
5288,2020-06,Southern,Influenza_A,0
5289,2020-06,Southern,Influenza_B,1
5290,2020-06,Southern,Parainfluenza_1,1
5291,2020-06,Southern,Parainfluenza_2,0
5292,2020-06,Southern,Parainfluenza_3,0
5293,2020-06,Southern,Parainfluenza_4,0
5294,2020-06,Southern,Parainfluenza_UnknownType,1
5295,2020-06,Southern,RSV,2
5296,2020-07,Bay Area,Adenovirus,8
5297,2020-07,Bay Area,Coronavirus_229E,0
5298,2020-07,Bay Area,Coronavirus_HKU1,0
5299,2020-07,Bay Area,Coronavirus_NL63,0
5300,2020-07,Bay Area,Coronavirus_OC43,0
5301,2020-07,Bay Area,Coronavirus_UnknownType,0
5302,2020-07,Bay Area,Enterovirus_Rhinovirus,9
5303,2020-07,Bay Area,HMPV,0
5304,2020-07,Bay Area,Influenza_A,0
5305,2020-07,Bay Area,Influenza_B,0
5306,2020-07,Bay Area,Parainfluenza_1,0
5307,2020-07,Bay Area,Parainfluenza_2,2
5308,2020-07,Bay Area,Parainfluenza_3,0
5309,2020-07,Bay Area,Parainfluenza_4,1
5310,2020-07,Bay Area,Parainfluenza_UnknownType,0
5311,2020-07,Bay Area,RSV,0
5312,2020-07,Central,Adenovirus,5
5313,2020-07,Central,Coronavirus_229E,0
5314,2020-07,Central,Coronavirus_HKU1,0
5315,2020-07,Central,Coronavirus_NL63,0
5316,2020-07,Central,Coronavirus_OC43,0
5317,2020-07,Central,Coronavirus_UnknownType,0
5318,2020-07,Central,Enterovirus_Rhinovirus,11
5319,2020-07,Central,HMPV,0
5320,2020-07,Central,Influenza_A,0
5321,2020-07,Central,Influenza_B,0
5322,2020-07,Central,Parainfluenza_1,0
5323,2020-07,Central,Parainfluenza_2,0
5324,2020-07,Central,Parainfluenza_3,1
5325,2020-07,Central,Parainfluenza_4,0
5326,2020-07,Central,Parainfluenza_UnknownType,0
5327,2020-07,Central,RSV,0
5328,2020-07,Northern,Adenovirus,0
5329,2020-07,Northern,Coronavirus_229E,0
5330,2020-07,Northern,Coronavirus_HKU1,0
5331,2020-07,Northern,Coronavirus_NL63,0
5332,2020-07,Northern,Coronavirus_OC43,0
5333,2020-07,Northern,Coronavirus_UnknownType,0
5334,2020-07,Northern,Enterovirus_Rhinovirus,2
5335,2020-07,Northern,HMPV,0
5336,2020-07,Northern,Influenza_A,0
5337,2020-07,Northern,Influenza_B,0
5338,2020-07,Northern,Parainfluenza_1,0
5339,2020-07,Northern,Parainfluenza_2,0
5340,2020-07,Northern,Parainfluenza_3,0
5341,2020-07,Northern,Parainfluenza_4,0
5342,2020-07,Northern,Parainfluenza_UnknownType,0
5343,2020-07,Northern,RSV,0
5344,2020-07,Southern,Adenovirus,7
5345,2020-07,Southern,Coronavirus_229E,0
5346,2020-07,Southern,Coronavirus_HKU1,0
5347,2020-07,Southern,Coronavirus_NL63,0
5348,2020-07,Southern,Coronavirus_OC43,0
5349,2020-07,Southern,Coronavirus_UnknownType,2
5350,2020-07,Southern,Enterovirus_Rhinovirus,24
5351,2020-07,Southern,HMPV,0
5352,2020-07,Southern,Influenza_A,0
5353,2020-07,Southern,Influenza_B,0
5354,2020-07,Southern,Parainfluenza_1,0
5355,2020-07,Southern,Parainfluenza_2,0
5356,2020-07,Southern,Parainfluenza_3,2
5357,2020-07,Southern,Parainfluenza_4,0
5358,2020-07,Southern,Parainfluenza_UnknownType,0
5359,2020-07,Southern,RSV,0
5360,2020-08,Bay Area,Adenovirus,5
5361,2020-08,Bay Area,Coronavirus_229E,0
5362,2020-08,Bay Area,Coronavirus_HKU1,0
5363,2020-08,Bay Area,Coronavirus_NL63,0
